group	colour	key	showSelected1	x
113	#FF0000	-4.04767419211566	test	-4.04767419211566
114	#FF0000	-2.04627197002992	test	-2.04627197002992
115	#FF0000	2.6993169891648	test	2.6993169891648
116	#FF0000	-2.44106474099681	test	-2.44106474099681
117	#FF0000	0.178957260213792	test	0.178957260213792
118	#FF0000	1.7784993047826	test	1.7784993047826
119	#FF0000	-3.52772180689499	test	-3.52772180689499
120	#FF0000	2.00526044936851	test	2.00526044936851
121	#FF0000	4.57992534851655	test	4.57992534851655
122	#FF0000	3.28625058988109	test	3.28625058988109
123	#FF0000	-3.80721196997911	test	-3.80721196997911
124	#FF0000	-2.59659008821473	test	-2.59659008821473
125	#FF0000	2.43188487831503	test	2.43188487831503
126	#FF0000	-1.84202378382906	test	-1.84202378382906
127	#FF0000	-1.43774565076455	test	-1.43774565076455
128	#FF0000	4.14359879679978	test	4.14359879679978
129	#FF0000	-2.25598458899185	test	-2.25598458899185
130	#FF0000	-0.666619276162237	test	-0.666619276162237
131	#FF0000	0.217734931502491	test	0.217734931502491
132	#FF0000	-3.73830862808973	test	-3.73830862808973
133	#FF0000	4.56151891965419	test	4.56151891965419
134	#FF0000	2.60002784896642	test	2.60002784896642
135	#FF0000	-3.63104291260242	test	-3.63104291260242
136	#FF0000	4.30865071713924	test	4.30865071713924
137	#FF0000	-1.13817139295861	test	-1.13817139295861
138	#FF0000	-4.40776953706518	test	-4.40776953706518
139	#FF0000	4.86357388785109	test	4.86357388785109
140	#FF0000	2.66906925244257	test	2.66906925244257
141	#FF0000	1.9803210766986	test	1.9803210766986
142	#FF0000	2.23329063737765	test	2.23329063737765
143	#FF0000	-4.19977163895965	test	-4.19977163895965
144	#FF0000	4.386823666282	test	4.386823666282
145	#FF0000	4.78040572721511	test	4.78040572721511
146	#FF0000	3.26704839477316	test	3.26704839477316
147	#FF0000	-3.82614479167387	test	-3.82614479167387
148	#FF0000	-0.775911000091583	test	-0.775911000091583
149	#FF0000	0.754946253728122	test	0.754946253728122
150	#FF0000	4.85995413735509	test	4.85995413735509
151	#FF0000	-3.78946365090087	test	-3.78946365090087
152	#FF0000	-1.67034428799525	test	-1.67034428799525
153	#FF0000	-0.151886786334217	test	-0.151886786334217
154	#FF0000	3.23713784571737	test	3.23713784571737
155	#FF0000	4.90718791494146	test	4.90718791494146
156	#FF0000	3.98702976759523	test	3.98702976759523
157	#FF0000	4.18254539137706	test	4.18254539137706
158	#FF0000	-0.569159102160484	test	-0.569159102160484
159	#FF0000	-2.12373616872355	test	-2.12373616872355
160	#FF0000	-2.85384828224778	test	-2.85384828224778
161	#FF0000	-2.49036039691418	test	-2.49036039691418
162	#FF0000	4.04474277049303	test	4.04474277049303
163	#FF0000	1.88795320689678	test	1.88795320689678
164	#FF0000	1.17795266211033	test	1.17795266211033
165	#FF0000	-3.80878648720682	test	-3.80878648720682
166	#FF0000	1.10549529315904	test	1.10549529315904
167	#FF0000	-3.55135762365535	test	-3.55135762365535
168	#FF0000	4.90378511603922	test	4.90378511603922
169	#FF0000	3.72419424820691	test	3.72419424820691
170	#FF0000	-4.17498839786276	test	-4.17498839786276
171	#FF0000	-0.636639471631497	test	-0.636639471631497
172	#FF0000	0.436588204465807	test	0.436588204465807
173	#FF0000	2.35814004903659	test	2.35814004903659
174	#FF0000	-0.805427685845643	test	-0.805427685845643
175	#FF0000	4.47056510718539	test	4.47056510718539
176	#FF0000	-4.2285431874916	test	-4.2285431874916
177	#FF0000	-0.76716233510524	test	-0.76716233510524
178	#FF0000	4.31476291734725	test	4.31476291734725
179	#FF0000	-4.46059607435018	test	-4.46059607435018
180	#FF0000	-1.99499337235466	test	-1.99499337235466
181	#FF0000	-3.119659377262	test	-3.119659377262
182	#FF0000	-4.02294255560264	test	-4.02294255560264
183	#FF0000	-1.67250773636624	test	-1.67250773636624
184	#FF0000	2.84472109517083	test	2.84472109517083
185	#FF0000	-1.6335020493716	test	-1.6335020493716
186	#FF0000	-0.034370522480458	test	-0.034370522480458
187	#FF0000	-0.67689202260226	test	-0.67689202260226
188	#FF0000	0.602770277764648	test	0.602770277764648
189	#FF0000	0.970857026986778	test	0.970857026986778
190	#FF0000	2.39067831309512	test	2.39067831309512
191	#FF0000	-2.7209010371007	test	-2.7209010371007
192	#FF0000	-3.79582737572491	test	-3.79582737572491
193	#FF0000	-1.0793622257188	test	-1.0793622257188
194	#FF0000	-0.563962715677917	test	-0.563962715677917
195	#FF0000	4.65967702446505	test	4.65967702446505
196	#FF0000	-0.669654118828476	test	-0.669654118828476
197	#FF0000	0.056782450992614	test	0.056782450992614
198	#FF0000	1.6630504722707	test	1.6630504722707
199	#FF0000	0.745784337632358	test	0.745784337632358
200	#FF0000	-3.609828222543	test	-3.609828222543
201	#000000	1.06268297648057	train	1.06268297648057
202	#000000	4.3764197290875	train	4.3764197290875
203	#000000	-2.35647932393476	train	-2.35647932393476
204	#000000	-1.19906080653891	train	-1.19906080653891
205	#000000	3.07483389042318	train	3.07483389042318
206	#000000	4.78075725259259	train	4.78075725259259
207	#000000	4.57933716475964	train	4.57933716475964
208	#000000	2.62731856433675	train	2.62731856433675
209	#000000	0.0964853493496776	train	0.0964853493496776
210	#000000	-4.35523204738274	train	-4.35523204738274
211	#FF0000	1.43572765169665	test	1.43572765169665
212	#FF0000	4.15908884257078	test	4.15908884257078
213	#FF0000	-4.04767419211566	test	-4.04767419211566
214	#FF0000	-2.04627197002992	test	-2.04627197002992
215	#FF0000	2.6993169891648	test	2.6993169891648
216	#FF0000	-2.44106474099681	test	-2.44106474099681
217	#FF0000	0.178957260213792	test	0.178957260213792
218	#FF0000	1.7784993047826	test	1.7784993047826
219	#FF0000	-3.52772180689499	test	-3.52772180689499
220	#FF0000	2.00526044936851	test	2.00526044936851
221	#FF0000	4.57992534851655	test	4.57992534851655
222	#FF0000	3.28625058988109	test	3.28625058988109
223	#FF0000	-3.80721196997911	test	-3.80721196997911
224	#FF0000	-2.59659008821473	test	-2.59659008821473
225	#FF0000	2.43188487831503	test	2.43188487831503
226	#FF0000	-1.84202378382906	test	-1.84202378382906
227	#FF0000	-1.43774565076455	test	-1.43774565076455
228	#FF0000	4.14359879679978	test	4.14359879679978
229	#FF0000	-2.25598458899185	test	-2.25598458899185
230	#FF0000	-0.666619276162237	test	-0.666619276162237
231	#FF0000	0.217734931502491	test	0.217734931502491
232	#FF0000	-3.73830862808973	test	-3.73830862808973
233	#FF0000	4.56151891965419	test	4.56151891965419
234	#FF0000	2.60002784896642	test	2.60002784896642
235	#FF0000	-3.63104291260242	test	-3.63104291260242
236	#FF0000	4.30865071713924	test	4.30865071713924
237	#FF0000	-1.13817139295861	test	-1.13817139295861
238	#FF0000	-4.40776953706518	test	-4.40776953706518
239	#FF0000	4.86357388785109	test	4.86357388785109
240	#FF0000	2.66906925244257	test	2.66906925244257
241	#FF0000	1.9803210766986	test	1.9803210766986
242	#FF0000	2.23329063737765	test	2.23329063737765
243	#FF0000	-4.19977163895965	test	-4.19977163895965
244	#FF0000	4.386823666282	test	4.386823666282
245	#FF0000	4.78040572721511	test	4.78040572721511
246	#FF0000	3.26704839477316	test	3.26704839477316
247	#FF0000	-3.82614479167387	test	-3.82614479167387
248	#FF0000	-0.775911000091583	test	-0.775911000091583
249	#FF0000	0.754946253728122	test	0.754946253728122
250	#FF0000	4.85995413735509	test	4.85995413735509
251	#FF0000	-3.78946365090087	test	-3.78946365090087
252	#FF0000	-1.67034428799525	test	-1.67034428799525
253	#FF0000	-0.151886786334217	test	-0.151886786334217
254	#FF0000	3.23713784571737	test	3.23713784571737
255	#FF0000	4.90718791494146	test	4.90718791494146
256	#FF0000	3.98702976759523	test	3.98702976759523
257	#FF0000	4.18254539137706	test	4.18254539137706
258	#FF0000	-0.569159102160484	test	-0.569159102160484
259	#FF0000	-2.12373616872355	test	-2.12373616872355
260	#FF0000	-2.85384828224778	test	-2.85384828224778
261	#FF0000	-2.49036039691418	test	-2.49036039691418
262	#FF0000	4.04474277049303	test	4.04474277049303
263	#FF0000	1.88795320689678	test	1.88795320689678
264	#FF0000	1.17795266211033	test	1.17795266211033
265	#FF0000	-3.80878648720682	test	-3.80878648720682
266	#FF0000	1.10549529315904	test	1.10549529315904
267	#FF0000	-3.55135762365535	test	-3.55135762365535
268	#FF0000	4.90378511603922	test	4.90378511603922
269	#FF0000	3.72419424820691	test	3.72419424820691
270	#FF0000	-4.17498839786276	test	-4.17498839786276
271	#FF0000	-0.636639471631497	test	-0.636639471631497
272	#FF0000	0.436588204465807	test	0.436588204465807
273	#FF0000	2.35814004903659	test	2.35814004903659
274	#FF0000	-0.805427685845643	test	-0.805427685845643
275	#FF0000	4.47056510718539	test	4.47056510718539
276	#FF0000	-4.2285431874916	test	-4.2285431874916
277	#FF0000	-0.76716233510524	test	-0.76716233510524
278	#FF0000	4.31476291734725	test	4.31476291734725
279	#FF0000	-4.46059607435018	test	-4.46059607435018
280	#FF0000	-1.99499337235466	test	-1.99499337235466
281	#FF0000	-3.119659377262	test	-3.119659377262
282	#FF0000	-4.02294255560264	test	-4.02294255560264
283	#FF0000	-1.67250773636624	test	-1.67250773636624
284	#FF0000	2.84472109517083	test	2.84472109517083
285	#FF0000	-1.6335020493716	test	-1.6335020493716
286	#FF0000	-0.034370522480458	test	-0.034370522480458
287	#FF0000	-0.67689202260226	test	-0.67689202260226
288	#FF0000	0.602770277764648	test	0.602770277764648
289	#FF0000	0.970857026986778	test	0.970857026986778
290	#FF0000	2.39067831309512	test	2.39067831309512
291	#FF0000	-2.7209010371007	test	-2.7209010371007
292	#FF0000	-3.79582737572491	test	-3.79582737572491
293	#FF0000	-1.0793622257188	test	-1.0793622257188
294	#FF0000	-0.563962715677917	test	-0.563962715677917
295	#FF0000	4.65967702446505	test	4.65967702446505
296	#FF0000	-0.669654118828476	test	-0.669654118828476
297	#FF0000	0.056782450992614	test	0.056782450992614
298	#FF0000	1.6630504722707	test	1.6630504722707
299	#FF0000	0.745784337632358	test	0.745784337632358
300	#FF0000	-3.609828222543	test	-3.609828222543
301	#000000	1.06268297648057	train	1.06268297648057
302	#000000	4.3764197290875	train	4.3764197290875
303	#000000	-2.35647932393476	train	-2.35647932393476
304	#000000	-1.19906080653891	train	-1.19906080653891
305	#000000	3.07483389042318	train	3.07483389042318
306	#000000	4.78075725259259	train	4.78075725259259
307	#000000	4.57933716475964	train	4.57933716475964
308	#000000	2.62731856433675	train	2.62731856433675
309	#000000	0.0964853493496776	train	0.0964853493496776
310	#000000	-4.35523204738274	train	-4.35523204738274
311	#FF0000	1.43572765169665	test	1.43572765169665
312	#FF0000	4.15908884257078	test	4.15908884257078
313	#FF0000	-4.04767419211566	test	-4.04767419211566
314	#FF0000	-2.04627197002992	test	-2.04627197002992
315	#FF0000	2.6993169891648	test	2.6993169891648
316	#FF0000	-2.44106474099681	test	-2.44106474099681
317	#FF0000	0.178957260213792	test	0.178957260213792
318	#FF0000	1.7784993047826	test	1.7784993047826
319	#FF0000	-3.52772180689499	test	-3.52772180689499
320	#FF0000	2.00526044936851	test	2.00526044936851
321	#FF0000	4.57992534851655	test	4.57992534851655
322	#FF0000	3.28625058988109	test	3.28625058988109
323	#FF0000	-3.80721196997911	test	-3.80721196997911
324	#FF0000	-2.59659008821473	test	-2.59659008821473
325	#FF0000	2.43188487831503	test	2.43188487831503
326	#FF0000	-1.84202378382906	test	-1.84202378382906
327	#FF0000	-1.43774565076455	test	-1.43774565076455
328	#FF0000	4.14359879679978	test	4.14359879679978
329	#FF0000	-2.25598458899185	test	-2.25598458899185
330	#FF0000	-0.666619276162237	test	-0.666619276162237
331	#FF0000	0.217734931502491	test	0.217734931502491
332	#FF0000	-3.73830862808973	test	-3.73830862808973
333	#FF0000	4.56151891965419	test	4.56151891965419
334	#FF0000	2.60002784896642	test	2.60002784896642
335	#FF0000	-3.63104291260242	test	-3.63104291260242
336	#FF0000	4.30865071713924	test	4.30865071713924
337	#FF0000	-1.13817139295861	test	-1.13817139295861
338	#FF0000	-4.40776953706518	test	-4.40776953706518
339	#FF0000	4.86357388785109	test	4.86357388785109
340	#FF0000	2.66906925244257	test	2.66906925244257
341	#FF0000	1.9803210766986	test	1.9803210766986
342	#FF0000	2.23329063737765	test	2.23329063737765
343	#FF0000	-4.19977163895965	test	-4.19977163895965
344	#FF0000	4.386823666282	test	4.386823666282
345	#FF0000	4.78040572721511	test	4.78040572721511
346	#FF0000	3.26704839477316	test	3.26704839477316
347	#FF0000	-3.82614479167387	test	-3.82614479167387
348	#FF0000	-0.775911000091583	test	-0.775911000091583
349	#FF0000	0.754946253728122	test	0.754946253728122
350	#FF0000	4.85995413735509	test	4.85995413735509
351	#FF0000	-3.78946365090087	test	-3.78946365090087
352	#FF0000	-1.67034428799525	test	-1.67034428799525
353	#FF0000	-0.151886786334217	test	-0.151886786334217
354	#FF0000	3.23713784571737	test	3.23713784571737
355	#FF0000	4.90718791494146	test	4.90718791494146
356	#FF0000	3.98702976759523	test	3.98702976759523
357	#FF0000	4.18254539137706	test	4.18254539137706
358	#FF0000	-0.569159102160484	test	-0.569159102160484
359	#FF0000	-2.12373616872355	test	-2.12373616872355
360	#FF0000	-2.85384828224778	test	-2.85384828224778
361	#FF0000	-2.49036039691418	test	-2.49036039691418
362	#FF0000	4.04474277049303	test	4.04474277049303
363	#FF0000	1.88795320689678	test	1.88795320689678
364	#FF0000	1.17795266211033	test	1.17795266211033
365	#FF0000	-3.80878648720682	test	-3.80878648720682
366	#FF0000	1.10549529315904	test	1.10549529315904
367	#FF0000	-3.55135762365535	test	-3.55135762365535
368	#FF0000	4.90378511603922	test	4.90378511603922
369	#FF0000	3.72419424820691	test	3.72419424820691
370	#FF0000	-4.17498839786276	test	-4.17498839786276
371	#FF0000	-0.636639471631497	test	-0.636639471631497
372	#FF0000	0.436588204465807	test	0.436588204465807
373	#FF0000	2.35814004903659	test	2.35814004903659
374	#FF0000	-0.805427685845643	test	-0.805427685845643
375	#FF0000	4.47056510718539	test	4.47056510718539
376	#FF0000	-4.2285431874916	test	-4.2285431874916
377	#FF0000	-0.76716233510524	test	-0.76716233510524
378	#FF0000	4.31476291734725	test	4.31476291734725
379	#FF0000	-4.46059607435018	test	-4.46059607435018
380	#FF0000	-1.99499337235466	test	-1.99499337235466
381	#FF0000	-3.119659377262	test	-3.119659377262
382	#FF0000	-4.02294255560264	test	-4.02294255560264
383	#FF0000	-1.67250773636624	test	-1.67250773636624
384	#FF0000	2.84472109517083	test	2.84472109517083
385	#FF0000	-1.6335020493716	test	-1.6335020493716
386	#FF0000	-0.034370522480458	test	-0.034370522480458
387	#FF0000	-0.67689202260226	test	-0.67689202260226
388	#FF0000	0.602770277764648	test	0.602770277764648
389	#FF0000	0.970857026986778	test	0.970857026986778
390	#FF0000	2.39067831309512	test	2.39067831309512
391	#FF0000	-2.7209010371007	test	-2.7209010371007
392	#FF0000	-3.79582737572491	test	-3.79582737572491
393	#FF0000	-1.0793622257188	test	-1.0793622257188
394	#FF0000	-0.563962715677917	test	-0.563962715677917
395	#FF0000	4.65967702446505	test	4.65967702446505
396	#FF0000	-0.669654118828476	test	-0.669654118828476
397	#FF0000	0.056782450992614	test	0.056782450992614
398	#FF0000	1.6630504722707	test	1.6630504722707
399	#FF0000	0.745784337632358	test	0.745784337632358
400	#FF0000	-3.609828222543	test	-3.609828222543
401	#000000	1.06268297648057	train	1.06268297648057
402	#000000	4.3764197290875	train	4.3764197290875
403	#000000	-2.35647932393476	train	-2.35647932393476
404	#000000	-1.19906080653891	train	-1.19906080653891
405	#000000	3.07483389042318	train	3.07483389042318
406	#000000	4.78075725259259	train	4.78075725259259
407	#000000	4.57933716475964	train	4.57933716475964
408	#000000	2.62731856433675	train	2.62731856433675
409	#000000	0.0964853493496776	train	0.0964853493496776
410	#000000	-4.35523204738274	train	-4.35523204738274
411	#FF0000	1.43572765169665	test	1.43572765169665
412	#FF0000	4.15908884257078	test	4.15908884257078
413	#FF0000	-4.04767419211566	test	-4.04767419211566
414	#FF0000	-2.04627197002992	test	-2.04627197002992
415	#FF0000	2.6993169891648	test	2.6993169891648
416	#FF0000	-2.44106474099681	test	-2.44106474099681
417	#FF0000	0.178957260213792	test	0.178957260213792
418	#FF0000	1.7784993047826	test	1.7784993047826
419	#FF0000	-3.52772180689499	test	-3.52772180689499
420	#FF0000	2.00526044936851	test	2.00526044936851
421	#FF0000	4.57992534851655	test	4.57992534851655
422	#FF0000	3.28625058988109	test	3.28625058988109
423	#FF0000	-3.80721196997911	test	-3.80721196997911
424	#FF0000	-2.59659008821473	test	-2.59659008821473
425	#FF0000	2.43188487831503	test	2.43188487831503
426	#FF0000	-1.84202378382906	test	-1.84202378382906
427	#FF0000	-1.43774565076455	test	-1.43774565076455
428	#FF0000	4.14359879679978	test	4.14359879679978
429	#FF0000	-2.25598458899185	test	-2.25598458899185
430	#FF0000	-0.666619276162237	test	-0.666619276162237
431	#FF0000	0.217734931502491	test	0.217734931502491
432	#FF0000	-3.73830862808973	test	-3.73830862808973
433	#FF0000	4.56151891965419	test	4.56151891965419
434	#FF0000	2.60002784896642	test	2.60002784896642
435	#FF0000	-3.63104291260242	test	-3.63104291260242
436	#FF0000	4.30865071713924	test	4.30865071713924
437	#FF0000	-1.13817139295861	test	-1.13817139295861
438	#FF0000	-4.40776953706518	test	-4.40776953706518
439	#FF0000	4.86357388785109	test	4.86357388785109
440	#FF0000	2.66906925244257	test	2.66906925244257
441	#FF0000	1.9803210766986	test	1.9803210766986
442	#FF0000	2.23329063737765	test	2.23329063737765
443	#FF0000	-4.19977163895965	test	-4.19977163895965
444	#FF0000	4.386823666282	test	4.386823666282
445	#FF0000	4.78040572721511	test	4.78040572721511
446	#FF0000	3.26704839477316	test	3.26704839477316
447	#FF0000	-3.82614479167387	test	-3.82614479167387
448	#FF0000	-0.775911000091583	test	-0.775911000091583
449	#FF0000	0.754946253728122	test	0.754946253728122
450	#FF0000	4.85995413735509	test	4.85995413735509
451	#FF0000	-3.78946365090087	test	-3.78946365090087
452	#FF0000	-1.67034428799525	test	-1.67034428799525
453	#FF0000	-0.151886786334217	test	-0.151886786334217
454	#FF0000	3.23713784571737	test	3.23713784571737
455	#FF0000	4.90718791494146	test	4.90718791494146
456	#FF0000	3.98702976759523	test	3.98702976759523
457	#FF0000	4.18254539137706	test	4.18254539137706
458	#FF0000	-0.569159102160484	test	-0.569159102160484
459	#FF0000	-2.12373616872355	test	-2.12373616872355
460	#FF0000	-2.85384828224778	test	-2.85384828224778
461	#FF0000	-2.49036039691418	test	-2.49036039691418
462	#FF0000	4.04474277049303	test	4.04474277049303
463	#FF0000	1.88795320689678	test	1.88795320689678
464	#FF0000	1.17795266211033	test	1.17795266211033
465	#FF0000	-3.80878648720682	test	-3.80878648720682
466	#FF0000	1.10549529315904	test	1.10549529315904
467	#FF0000	-3.55135762365535	test	-3.55135762365535
468	#FF0000	4.90378511603922	test	4.90378511603922
469	#FF0000	3.72419424820691	test	3.72419424820691
470	#FF0000	-4.17498839786276	test	-4.17498839786276
471	#FF0000	-0.636639471631497	test	-0.636639471631497
472	#FF0000	0.436588204465807	test	0.436588204465807
473	#FF0000	2.35814004903659	test	2.35814004903659
474	#FF0000	-0.805427685845643	test	-0.805427685845643
475	#FF0000	4.47056510718539	test	4.47056510718539
476	#FF0000	-4.2285431874916	test	-4.2285431874916
477	#FF0000	-0.76716233510524	test	-0.76716233510524
478	#FF0000	4.31476291734725	test	4.31476291734725
479	#FF0000	-4.46059607435018	test	-4.46059607435018
480	#FF0000	-1.99499337235466	test	-1.99499337235466
481	#FF0000	-3.119659377262	test	-3.119659377262
482	#FF0000	-4.02294255560264	test	-4.02294255560264
483	#FF0000	-1.67250773636624	test	-1.67250773636624
484	#FF0000	2.84472109517083	test	2.84472109517083
485	#FF0000	-1.6335020493716	test	-1.6335020493716
486	#FF0000	-0.034370522480458	test	-0.034370522480458
487	#FF0000	-0.67689202260226	test	-0.67689202260226
488	#FF0000	0.602770277764648	test	0.602770277764648
489	#FF0000	0.970857026986778	test	0.970857026986778
490	#FF0000	2.39067831309512	test	2.39067831309512
491	#FF0000	-2.7209010371007	test	-2.7209010371007
492	#FF0000	-3.79582737572491	test	-3.79582737572491
493	#FF0000	-1.0793622257188	test	-1.0793622257188
494	#FF0000	-0.563962715677917	test	-0.563962715677917
495	#FF0000	4.65967702446505	test	4.65967702446505
496	#FF0000	-0.669654118828476	test	-0.669654118828476
497	#FF0000	0.056782450992614	test	0.056782450992614
498	#FF0000	1.6630504722707	test	1.6630504722707
499	#FF0000	0.745784337632358	test	0.745784337632358
500	#FF0000	-3.609828222543	test	-3.609828222543
501	#000000	1.06268297648057	train	1.06268297648057
502	#000000	4.3764197290875	train	4.3764197290875
503	#000000	-2.35647932393476	train	-2.35647932393476
504	#000000	-1.19906080653891	train	-1.19906080653891
505	#000000	3.07483389042318	train	3.07483389042318
506	#000000	4.78075725259259	train	4.78075725259259
507	#000000	4.57933716475964	train	4.57933716475964
508	#000000	2.62731856433675	train	2.62731856433675
509	#000000	0.0964853493496776	train	0.0964853493496776
510	#000000	-4.35523204738274	train	-4.35523204738274
511	#FF0000	1.43572765169665	test	1.43572765169665
512	#FF0000	4.15908884257078	test	4.15908884257078
513	#FF0000	-4.04767419211566	test	-4.04767419211566
514	#FF0000	-2.04627197002992	test	-2.04627197002992
515	#FF0000	2.6993169891648	test	2.6993169891648
516	#FF0000	-2.44106474099681	test	-2.44106474099681
517	#FF0000	0.178957260213792	test	0.178957260213792
518	#FF0000	1.7784993047826	test	1.7784993047826
519	#FF0000	-3.52772180689499	test	-3.52772180689499
520	#FF0000	2.00526044936851	test	2.00526044936851
521	#FF0000	4.57992534851655	test	4.57992534851655
522	#FF0000	3.28625058988109	test	3.28625058988109
523	#FF0000	-3.80721196997911	test	-3.80721196997911
